sheet,row,column,value,char_count,codepoints
Sheet1,24,세부인정기준 및 방법,"동일한 제조업자(수입자)가 제조(수입)한 동일성분·동일제형 이지만 함량이 다른 의약품이 여러 가지 있는 경우, 1회 투약 량에 대하여 가장 비용효과적인 함량의 약제를 사용하여 처방· 조제하여야 한다. 다만, 부득이한 경우에는 예외로 할 수 있으며, 이 경우 해당 사유를 「요양급여비용 청구방법, 심사청구서· 명세서서식 및 작성요령(보건복지부 고시)」에서 정한 바에 따라 요양급여비용명세서에 명시하여 제출하여야 한다. (예) 25mg, 50mg 함량의 약제가 각각 등재된 경우 - 1회 투약량이 50mg인 경우 → 50mg 1정 처방 - 1회 투약량이 75mg 필요한 경우 → 50mg 1정과 25mg 1정 처방 (고시 제2017-109호, '17.7.1.)",217,U+00B7×3;U+2192×2;U+300C×1;U+300D×1;U+AC00×4;U+AC01×2;U+AC74×1;U+ACBD×6;U+ACE0×2;U+ACFC×2;U+AD6C×2;U+AE09×2;U+B294×2;U+B2E4×4;U+B2F9×1;U+B300×1;U+B3D9×3;U+B41C×1;U+B4DD×1;U+B4F1×1;U+B530×1;U+B77C×1;U+B7C9×6;U+B7EC×1;U+B839×1;U+B85C×1;U+B978×1;U+B97C×2;U+B9CC×2;U+BA70×1;U+BA85×3;U+BC0F×1;U+BC14×1;U+BC29×4;U+BC95×1;U+BCF4×1;U+BCF5×1;U+BD80×2;U+BD84×1;U+BE44×3;U+C0AC×3;U+C11C×5;U+C131×2;U+C138×2;U+C218×3;U+C2DC×3;U+C2DD×1;U+C2EC×1;U+C57C×2;U+C57D×6;U+C591×2;U+C5C5×1;U+C5D0×5;U+C5EC×8;U+C608×2;U+C678×1;U+C694×4;U+C6A9×4;U+C6B0×6;U+C720×1;U+C73C×1;U+C758×3;U+C774×7;U+C778×2;U+C77C×3;U+C785×2;U+C788×2;U+C790×2;U+C791×1;U+C7A5×1;U+C7AC×1;U+C801×1;U+C815×4;U+C81C×8;U+C870×3;U+C9C0×3;U+CC98×3;U+CCAD×2;U+CD9C×1;U+D22C×3;U+D488×1;U+D544×1;U+D558×5;U+D55C×7;U+D560×1;U+D568×3;U+D574×1;U+D615×1;U+D638×1;U+D68C×3;U+D6A8×1
Sheet1,25,구분,[일반원칙] 비타민제,8,U+BBFC×1;U+BC18×1;U+BE44×1;U+C6D0×1;U+C77C×1;U+C81C×1;U+CE59×1;U+D0C0×1
Sheet1,25,세부인정기준 및 방법,"소모성 질환에는 허가된 용량 범위 내에서 투약한 경우 요양 급여를 인정하며, 비타민 결핍증에는 다량 투여가 필요하므로 허가된 용량을 초과한 경우에도 요양급여를 인정함. (고시 제2013-127호, '13.9.1.)",74,U+AC00×3;U+ACB0×1;U+ACBD×2;U+ACE0×1;U+ACFC×1;U+AE09×2;U+B0B4×1;U+B294×2;U+B2E4×1;U+B3C4×1;U+B41C×2;U+B7C9×3;U+B85C×1;U+B97C×2;U+BA70×1;U+BAA8×1;U+BBC0×1;U+BBFC×1;U+BC94×1;U+BE44×1;U+C11C×1;U+C131×1;U+C18C×1;U+C2DC×1;U+C57D×1;U+C591×2;U+C5D0×4;U+C5EC×3;U+C694×3;U+C6A9×2;U+C6B0×2;U+C704×1;U+C744×1;U+C778×2;U+C815×2;U+C81C×1;U+C99D×1;U+C9C8×1;U+CD08×1;U+D0C0×1;U+D22C×2;U+D544×1;U+D54D×1;U+D558×2;U+D55C×2;U+D568×1;U+D5C8×2;U+D638×1;U+D658×1
Sheet1,26,구분,[일반원칙] 안연고,7,U+ACE0×1;U+BC18×1;U+C548×1;U+C5F0×1;U+C6D0×1;U+C77C×1;U+CE59×1
Sheet1,26,세부인정기준 및 방법,"1. 허가사항 범위 내에서 투여 시 요양급여 함을 원칙으로 함. 2. 허가사항 범위를 초과하여 수술 후 비강 점막 또는 두경부 점막 등 상처감염 예방목적에는 약값 전액을 환자가 부담 토록 함(단, 항바이러스안연고는 제외함) (고시 제2016-145호, '16.8.1.)",89,U+AC00×3;U+AC10×1;U+AC12×1;U+AC15×1;U+ACBD×1;U+ACE0×2;U+ACFC×1;U+AE09×1;U+B0B4×1;U+B294×3;U+B2E8×1;U+B2F4×1;U+B450×1;U+B4F1×1;U+B610×1;U+B7EC×1;U+B85C×1;U+B85D×1;U+B97C×1;U+B9C9×2;U+BAA9×1;U+BC14×1;U+BC29×1;U+BC94×2;U+BD80×2;U+BE44×1;U+C0AC×2;U+C0C1×1;U+C11C×1;U+C218×1;U+C220×1;U+C2A4×1;U+C2DC×2;U+C548×1;U+C561×1;U+C57D×1;U+C591×1;U+C5D0×2;U+C5EC×3;U+C5F0×1;U+C5FC×1;U+C608×1;U+C678×1;U+C694×1;U+C6D0×1;U+C704×2;U+C73C×1;U+C744×2;U+C774×1;U+C790×1;U+C801×1;U+C804×1;U+C810×2;U+C81C×2;U+CC98×1;U+CD08×1;U+CE59×1;U+D1A0×1;U+D22C×1;U+D558×1;U+D568×4;U+D56D×3;U+D5C8×2;U+D638×1;U+D658×1;U+D6C4×1
Sheet1,27,구분,[일반원칙] 암질환이 아닌 환자에서의 조혈모세포이식 전처치요법 (Conditioning therapy),27,U+B2CC×1;U+BAA8×1;U+BC18×1;U+BC95×1;U+C11C×1;U+C138×1;U+C2DD×1;U+C544×1;U+C554×1;U+C5D0×1;U+C694×1;U+C6D0×1;U+C758×1;U+C774×2;U+C77C×1;U+C790×1;U+C804×1;U+C870×1;U+C9C8×1;U+CC98×1;U+CE58×1;U+CE59×1;U+D3EC×1;U+D608×1;U+D658×2
Sheet1,27,세부인정기준 및 방법,"암질환이 아닌 환자(재생불량성빈혈 등)에서 조혈모세포이식 전처치요법을 하고자 하는 경우에는 「암환자에게 처방·투여 하는 약제에 대한 요양급여의 적용기준 및 방법에 관한 세부 사항」의 ""조혈모세포이식 전처치요법"" 범위 내에서 인정함 (고시 제2013-127호, '13.9.1.)",103,U+00B7×1;U+300C×1;U+300D×1;U+AC8C×1;U+ACBD×1;U+ACE0×2;U+AD00×1;U+AE09×1;U+AE30×1;U+B0B4×1;U+B294×3;U+B2CC×1;U+B300×1;U+B4F1×1;U+B7C9×1;U+BAA8×2;U+BC0F×1;U+BC29×2;U+BC94×1;U+BC95×3;U+BD80×1;U+BD88×1;U+BE48×1;U+C0AC×1;U+C0DD×1;U+C11C×2;U+C131×1;U+C138×3;U+C2DC×1;U+C2DD×2;U+C544×1;U+C554×2;U+C57D×1;U+C591×1;U+C5D0×6;U+C5EC×2;U+C694×3;U+C6A9×1;U+C6B0×1;U+C704×1;U+C744×1;U+C758×2;U+C774×3;U+C778×1;U+C790×3;U+C7AC×1;U+C801×1;U+C804×2;U+C815×1;U+C81C×2;U+C870×2;U+C900×1;U+C9C8×1;U+CC98×3;U+CE58×2;U+D22C×1;U+D3EC×2;U+D558×3;U+D55C×2;U+D568×1;U+D56D×1;U+D608×3;U+D638×1;U+D658×3
Sheet1,28,구분,[일반원칙] 요오드 조영제,10,U+B4DC×1;U+BC18×1;U+C601×1;U+C624×1;U+C694×1;U+C6D0×1;U+C77C×1;U+C81C×1;U+C870×1;U+CE59×1
Sheet1,28,세부인정기준 및 방법,"1. 허가사항 범위 내에서 투여 시 요양급여를 인정함. 다만, iodixanol 제제의 경우 정맥조영에 투여 시는 약값 전액을 환자가 부담토록 함. 2. 허가사항 범위를 초과하여 비혈관성조영촬영에 투여 시 에도 요양급여를 인정함. ※ 대상약제 ioxitalamic acid, ioxaglic acid, iohexol, iobitridol, iomeprol, iopamidol, iopromide, ioversol, iodixanol (고시 제2018-174호, '18.9.1.)",91,U+203B×1;U+AC00×3;U+AC12×1;U+ACBD×1;U+ACE0×1;U+ACFC×1;U+AD00×1;U+AE09×2;U+B0B4×1;U+B294×1;U+B2E4×1;U+B2F4×1;U+B300×1;U+B3C4×1;U+B85D×1;U+B97C×3;U+B9CC×1;U+B9E5×1;U+BC94×2;U+BD80×1;U+BE44×1;U+C0AC×2;U+C0C1×1;U+C11C×1;U+C131×1;U+C2DC×4;U+C561×1;U+C57D×2;U+C591×2;U+C5D0×4;U+C5EC×6;U+C601×3;U+C694×2;U+C6B0×1;U+C704×2;U+C744×1;U+C758×1;U+C778×2;U+C790×1;U+C804×1;U+C815×3;U+C81C×4;U+C870×2;U+CD08×1;U+CD2C×1;U+D1A0×1;U+D22C×3;U+D558×1;U+D568×3;U+D56D×2;U+D5C8×2;U+D608×1;U+D638×1;U+D658×1
Sheet1,29,구분,[일반원칙] 주사제의 자가주사 및 장기처방,17,U+AC00×1;U+AE30×1;U+BC0F×1;U+BC18×1;U+BC29×1;U+C0AC×2;U+C6D0×1;U+C758×1;U+C77C×1;U+C790×1;U+C7A5×1;U+C81C×1;U+C8FC×2;U+CC98×1;U+CE59×1
Sheet1,29,세부인정기준 및 방법,"주사제의 자가주사 처방 및 장기 처방의 경우에는 환자와 주사제의 제반 특성을 고려하여 최적의 진료가 될 수 있도록 하고, 심사 시에는 자가주사 등 진료의 특성을 고려하여 사례별로 인정함. (고시 제2013-127호, '13.9.1.)",80,U+AC00×3;U+ACBD×1;U+ACE0×4;U+AE30×1;U+B294×2;U+B3C4×1;U+B420×1;U+B4F1×1;U+B824×2;U+B840×1;U+B85C×1;U+B85D×1;U+B8CC×2;U+BC0F×1;U+BC18×1;U+BC29×2;U+BCC4×1;U+C0AC×6;U+C131×2;U+C218×1;U+C2DC×2;U+C2EC×1;U+C5D0×2;U+C5EC×2;U+C640×1;U+C6B0×1;U+C744×2;U+C758×5;U+C778×1;U+C788×1;U+C790×3;U+C7A5×1;U+C801×1;U+C815×1;U+C81C×4;U+C8FC×4;U+C9C4×2;U+CC98×2;U+CD5C×1;U+D2B9×2;U+D558×3;U+D568×1;U+D638×1;U+D658×1
Sheet1,30,구분,[일반원칙] 진해거담제,9,U+AC70×1;U+B2F4×1;U+BC18×1;U+C6D0×1;U+C77C×1;U+C81C×1;U+C9C4×1;U+CE59×1;U+D574×1
Sheet1,30,세부인정기준 및 방법,"허가사항 범위 내에서 아래와 같은 기준으로 투여 시 요양 급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 경구 진해거담제는 약제의 성분, 약리작용 및 효능· 효과, 환자의 증상에 따라 선별적으로 투여함을 원칙으로 하며,나. 상기도 질환에 시럽제를 포함하여 2종 이내, 그 이외의 호흡기질환 (천식 및 만성폐쇄성폐질환 제외)에는 시럽제를 포함하여 3종 이내로 인정함. 다. 만6세 미만 소아의 경우에는 함량 및 성분 등이 과량 또는 중복되지 아니하는 범위 내에서 복합시럽제 1종을 추가로 인정함. 라. 식품의약품안전처장이 정한 의약품분류번호 222, 229에 해당되는 약제라도 약리작용이 진해, 거담, 기관지확장이 아닌 약제는 적용되지 아니함. 마. 진해거담 주사제는 신속한 치료효과가 필요한 경우에 인정함. (고시 제2013-127호, '13.9.1.)",293,U+00B7×1;U+AC00×5;U+AC12×1;U+AC19×1;U+AC70×3;U+ACBD×3;U+ACE0×1;U+ACFC×3;U+AD00×1;U+AD6C×1;U+ADF8×1;U+AE09×1;U+AE30×5;U+B098×1;U+B0B4×4;U+B294×9;U+B2A5×1;U+B2C8×2;U+B2CC×1;U+B2E4×1;U+B2F4×4;U+B2F9×1;U+B3C4×2;U+B3D9×1;U+B418×3;U+B4F1×1;U+B530×1;U+B610×1;U+B77C×3;U+B798×2;U+B7C9×2;U+B7FD×3;U+B85C×5;U+B85D×1;U+B8CC×1;U+B958×1;U+B97C×3;U+B9AC×2;U+B9C8×1;U+B9CC×3;U+BA70×2;U+BBF8×1;U+BC0F×3;U+BC88×1;U+BC94×2;U+BCC4×1;U+BCF5×2;U+BD80×1;U+BD84×3;U+C0AC×2;U+C0C1×2;U+C11C×2;U+C120×1;U+C131×4;U+C138×1;U+C18C×1;U+C18D×1;U+C1C4×1;U+C2DC×5;U+C2DD×2;U+C2E0×1;U+C544×6;U+C548×1;U+C561×1;U+C57D×8;U+C591×1;U+C5D0×9;U+C5EC×5;U+C640×1;U+C678×3;U+C694×2;U+C6A9×3;U+C6B0×2;U+C6D0×1;U+C704×2;U+C73C×3;U+C740×1;U+C744×3;U+C758×6;U+C774×8;U+C778×5;U+C790×2;U+C791×2;U+C7A5×2;U+C801×2;U+C804×2;U+C815×6;U+C81C×10;U+C885×3;U+C8FC×1;U+C900×2;U+C911×1;U+C99D×1;U+C9C0×3;U+C9C4×3;U+C9C8×3;U+CC98×1;U+CC9C×1;U+CD94×1;U+CE58×1;U+CE59×1;U+D1A0×1;U+D22C×2;U+D3D0×2;U+D3EC×2;U+D488×3;U+D544×1;U+D558×5;U+D55C×3;U+D568×9;U+D569×1;U+D56D×1;U+D574×4;U+D5C8×1;U+D638×3;U+D655×1;U+D658×5;U+D6A8×3;U+D761×1
Sheet1,31,구분,[일반원칙] 폐경 후 호르몬요법 인정기준,16,U+ACBD×1;U+AE30×1;U+B974×1;U+BAAC×1;U+BC18×1;U+BC95×1;U+C694×1;U+C6D0×1;U+C778×1;U+C77C×1;U+C815×1;U+C900×1;U+CE59×1;U+D3D0×1;U+D638×1;U+D6C4×1
Sheet1,31,세부인정기준 및 방법,"폐경기증후군 및 골다공증에 사용하는 호르몬요법은 허가 범위 내에서 아래와 같은 기준으로 투여 시 요양급여를 인정함. - 아 래 - 가. 적응증 1) 폐경기증후군의 증상완화와 골밀도검사에서 같은 성, 젊은 연령의 정상치보다 1표준편차 이상 감소된 경우에 골다공증의 예방 및 치료목적으로 투여 시 요양급여를 인정함. 2) 심혈관계 질환의 예방 및 치료에는 인정하지 아니함. 나. 재평가 기간 매 12개월마다 재평가를 실시하여야 함(환자의 전반 적인 상태 및 필요성) 다. 적정투여기간 60세까지 투여하며, 60세를 초과하여 호르몬 요법을 지속하는 경우에는 동 치료의 효과를 평가하여 지속 투여 여부를 결정하여야 함. (고시 제2013-127호, '13.9.1.)",241,U+AC00×5;U+AC04×2;U+AC10×1;U+AC19×2;U+AC1C×1;U+AC80×1;U+ACB0×1;U+ACBD×4;U+ACC4×1;U+ACE0×1;U+ACE8×3;U+ACF5×2;U+ACFC×2;U+AD00×1;U+AD70×2;U+AE09×2;U+AE30×5;U+AE4C×1;U+B098×1;U+B0B4×1;U+B294×4;U+B2C8×1;U+B2E4×5;U+B3C4×1;U+B3D9×1;U+B41C×1;U+B798×2;U+B839×1;U+B85C×2;U+B8CC×3;U+B974×2;U+B97C×6;U+B9C8×1;U+B9E4×1;U+BA70×1;U+BAA9×1;U+BAAC×2;U+BC00×1;U+BC0F×4;U+BC18×1;U+BC29×2;U+BC94×1;U+BC95×2;U+BCF4×1;U+BD80×1;U+C0AC×2;U+C0C1×4;U+C11C×2;U+C131×2;U+C138×2;U+C18C×1;U+C18D×2;U+C2DC×4;U+C2E4×1;U+C2EC×1;U+C544×3;U+C57C×2;U+C591×2;U+C5D0×6;U+C5EC×12;U+C5F0×1;U+C608×2;U+C640×2;U+C644×1;U+C694×5;U+C6A9×1;U+C6B0×2;U+C6D4×1;U+C704×1;U+C73C×2;U+C740×4;U+C744×1;U+C751×1;U+C758×6;U+C774×1;U+C778×4;U+C790×1;U+C7AC×2;U+C801×4;U+C804×1;U+C80A×1;U+C815×6;U+C81C×1;U+C900×2;U+C99D×6;U+C9C0×4;U+C9C8×1;U+CC28×1;U+CD08×1;U+CE58×4;U+D0DC×1;U+D22C×5;U+D3B8×1;U+D3C9×3;U+D3D0×2;U+D45C×1;U+D544×1;U+D558×8;U+D568×5;U+D5C8×1;U+D608×1;U+D638×3;U+D654×1;U+D658×2;U+D6A8×1;U+D6C4×2
Sheet1,32,구분,[일반원칙] 폐경기증후군에 투여하는 약제,17,U+ACBD×1;U+AD70×1;U+AE30×1;U+B294×1;U+BC18×1;U+C57D×1;U+C5D0×1;U+C5EC×1;U+C6D0×1;U+C77C×1;U+C81C×1;U+C99D×1;U+CE59×1;U+D22C×1;U+D3D0×1;U+D558×1;U+D6C4×1
Sheet1,32,세부인정기준 및 방법,"갱년기장애(폐경기증후군) 증상의 발현 시 동 증상완화를 위하여 호르몬제나 칼슘제제 등의 약제를 투여하는 경우에 요양급여를 인정함. (고시 제2013-127호, '13.9.1.)",59,U+AC31×1;U+ACBD×2;U+ACE0×1;U+AD70×1;U+AE09×1;U+AE30×2;U+B098×1;U+B144×1;U+B294×1;U+B3D9×1;U+B4F1×1;U+B974×1;U+B97C×3;U+BAAC×1;U+BC1C×1;U+C0C1×2;U+C298×1;U+C2DC×2;U+C560×1;U+C57D×1;U+C591×1;U+C5D0×1;U+C5EC×3;U+C644×1;U+C694×1;U+C6B0×1;U+C704×1;U+C758×2;U+C778×1;U+C7A5×1;U+C815×1;U+C81C×5;U+C99D×3;U+CE7C×1;U+D22C×1;U+D3D0×1;U+D558×2;U+D568×1;U+D604×1;U+D638×2;U+D654×1;U+D6C4×1
Sheet1,33,구분,[일반원칙] 폐동맥고혈압 약제,12,U+ACE0×1;U+B3D9×1;U+B9E5×1;U+BC18×1;U+C555×1;U+C57D×1;U+C6D0×1;U+C77C×1;U+C81C×1;U+CE59×1;U+D3D0×1;U+D608×1
Sheet1,33,세부인정기준 및 방법,"각 약제의 허가사항 범위(폐동맥고혈압) 내에서 아래와 같은 기준으로 투여 시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 단독요법 각 약제※ 의 급여기준 범위(대상환자 및 투여방법 등) 내에서 투여 시 요양급여를 인정함. 나. 병용요법 1) 2제 요법 단독요법으로 3개월 이상 투여 후 임상적 반응이 충분하지 않을 때(다음의 ①~④항 소견 중 최소 1개와 ⑤~⑨항 중 최소 1개를 모두 만족), 작용기전이 다른 약제※ 1종을 추가한 병용요법을 인정함. 2) 3제 요법 상기 1)의 2제 요법으로 3개월 이상 투여 후 임상적 반응이 충분하지 않을 때(다음의 ①~④항 소견 중 최소 1개와 ⑤~⑨항 중 최소 1개를 모두 만족), 2제 요법에서 사용되지 않은 작용기전이 다른 약제※ 1종을 추가한 순차적 병용투여(sequential combination)를 인정함. - 다 음 -	
| 지표 | 기준 |
|------|------|
| ① 우심실부전의 임상적 증거(clinical evidence of RV failure) | 있음 |
| ② 증상진행의 속도(Rate of progression of symptoms) | 빠름 |
| ③ 실신(Syncope) | 있음 |
| ④ WHO 기능분류(WHO-FC) | III단계 이상 |
| ⑤ 6분 보행거리(6MWT) | 440m 이하 |
| ⑥ 운동부하심폐검사 (Cardio-pulmonary exercise testing) | Peak O2 consumption≤15ml/min/kg |
| ⑦ BNP/NT-proBNP plasma levels | 50/300 이상 |
| ⑧ 심초음파검사소견 (Echocardiographic findings) | Pericardial effusion 또는 TAPSE<1.5cm |
| ⑨ 혈류역학검사지표(Hemodynamics) | RAP≥8mmHg 또는 CI<2.5L/mim/m2 |

3) 1)에 명시한 단독요법의 투여 기간(3개월)을 충족 하지 않더라도 다음의 조건을 모두 만족하는 경우에는 투여소견서 첨부 시 사례별로 신속한(또는 초기) 2제 병용 요법을 인정함. - 다 음 - 가) 인정 가능 2제 병용 조합 · PDE5i계+ ERA계 Treprostinil 주사제+ ERA계 · Treprostinil 주사제+ PDE5i계 나) 대상환자 우심도자를 통해 폐동맥고혈압이 확진되고, WHO 기능분류 단계 IV에 해당하면서, 아래의 지표 중 한 개 이상을 만족하는 경우 * 환자의 상태로 인해 우심도자 검사가 불가능한 경우, 심초음파 검사 상 'peak tricuspid regurgitation velocity >3.4(m/s)' 등 폐동맥고혈압을 확실히 의심할 수 있는 경우를 포함함 - 아 래 -	

| 지표 | 기준 |
|------|------|
| 6분 보행거리(6MWD) | 165m 미만 |
| 운동부하심폐검사(Cardiopulmonary exercise testing) | Peak VO2<11ml/min/kg (<35% pred.) VE/VCO2 slope≥45 |
| NT-proBNP plasma levels | BNP>300ng/l NT-proBNP>1400ng/l |
| Imaging(echocardiography, CMR imaging) | RA area>26cm2, Pericardial effusion |
| 혈류역학검사지표(Hemodynamics) | RAP>14mmHg CI<2.0 l/mim/m2 SvO2<60% |

※ 대상약제 · ERA계 : Ambrisentan 경구제, Bosentan 경구제, Macitentan 경구제 + PDE5i계 : Sildenafil 경구제 · Prostacyclin계 : Selexipag 경구제, Treprostinil 주사제, Iloprost 흡입액 (고시 제2022-24호, '22.2.1.)	",627,U+00B7×4;U+203B×4;U+2264×1;U+2265×2;U+2460×3;U+2461×1;U+2462×1;U+2463×3;U+2464×3;U+2465×1;U+2466×1;U+2467×1;U+2468×3;U+AC00×9;U+AC01×2;U+AC04×1;U+AC12×1;U+AC19×1;U+AC1C×8;U+AC70×3;U+AC74×1;U+AC80×7;U+ACAC×4;U+ACBD×9;U+ACC4×9;U+ACE0×5;U+AD6C×5;U+AE09×3;U+AE30×12;U+B098×2;U+B0B4×2;U+B294×8;U+B2A5×4;U+B2E4×7;U+B2E8×5;U+B2F4×1;U+B2F9×1;U+B300×3;U+B354×1;U+B3C4×4;U+B3C5×3;U+B3D9×6;U+B418×2;U+B450×3;U+B4F1×2;U+B54C×2;U+B610×3;U+B77C×1;U+B798×4;U+B840×1;U+B85C×5;U+B85D×1;U+B958×4;U+B978×2;U+B97C×7;U+B984×1;U+B9AC×2;U+B9CC×5;U+B9E5×3;U+BA70×1;U+BA74×1;U+BA85×1;U+BAA8×3;U+BBF8×1;U+BC0F×1;U+BC18×2;U+BC29×1;U+BC94×2;U+BC95×11;U+BCC4×1;U+BCD1×5;U+BCF4×2;U+BD80×5;U+BD84×6;U+BD88×1;U+BE60×1;U+C0AC×13;U+C0C1×15;U+C11C×5;U+C18C×8;U+C18D×2;U+C218×1;U+C21C×1;U+C2DC×5;U+C2E0×2;U+C2E4×3;U+C2EC×8;U+C544×4;U+C54A×4;U+C555×3;U+C561×2;U+C57D×6;U+C591×2;U+C5D0×7;U+C5EC×11;U+C5ED×2;U+C640×3;U+C678×1;U+C694×12;U+C6A9×8;U+C6B0×7;U+C6B4×2;U+C6D4×3;U+C704×2;U+C73C×3;U+C740×2;U+C744×11;U+C74C×9;U+C751×2;U+C758×12;U+C774×12;U+C778×8;U+C784×3;U+C785×1;U+C788×3;U+C790×6;U+C791×2;U+C801×4;U+C804×4;U+C815×7;U+C81C×20;U+C870×2;U+C871×5;U+C885×2;U+C8FC×3;U+C900×5;U+C911×5;U+C99D×2;U+C9C0×9;U+C9C4×2;U+CC28×1;U+CCA8×1;U+CD08×3;U+CD5C×4;U+CD94×2;U+CDA9×3;U+D0DC×1;U+D1A0×1;U+D1B5×1;U+D22C×8;U+D30C×2;U+D3D0×5;U+D3EC×1;U+D45C×5;U+D558×10;U+D559×2;U+D55C×6;U+D560×1;U+D568×7;U+D569×1;U+D56D×5;U+D574×3;U+D589×3;U+D5C8×1;U+D608×5;U+D638×1;U+D655×2;U+D658×4;U+D6C4×2;U+D761×1;U+D788×1
Sheet1,34,구분,[일반원칙] 필수경구약제,10,U+ACBD×1;U+AD6C×1;U+BC18×1;U+C218×1;U+C57D×1;U+C6D0×1;U+C77C×1;U+C81C×1;U+CE59×1;U+D544×1
Sheet1,34,세부인정기준 및 방법,"1. 만성신부전증환자(혈액투석 및 복막투석환자) 가. 혈압강하제(고혈압 치료제) 1) 이뇨제 2) 교감신경차단제 : a, � Adrenoreceptor blocking agents 3) 혈관확장제 4) 안지오텐신 전환효소억제제(Angiotension II 수용체 차단제 포함) 5) 칼슘채널 차단제(Ca-Blocker) 나. 인산염흡수방지제 1) 탄산칼슘(Calcium carbonate; CaCO3)2) 알루미늄을 포함한 제산제 3) 초산 칼슘정 등 다. 비타민제 1) 수용성비타민제 2) 엽산 3) 비타민D3제제 라. 조혈제 : 철분제제 2. 장기이식환자 가. 신장 및 간이식 환자 1) 조직이식 거부반응 억제제 : Cyclosporine, Mycophenolate mofetil, Tacrolimus 등 2) 부신피질 호르몬제 : Prednisolone 등 3) 고혈압 치료제 : 상기 1의 만성신부전증환자(혈액 투석 및 복막투석환자)와 동일 나. 기타장기(심장, 췌장, 폐, 골수)이식 환자 1) 조직이식 거부반응 억제제 : Cyclosporine, Mycophenolate mofetil, Tacrolimus 등 2) 부신피질 호르몬제 : Prednisolone 등 (고시 제2013-127호, '13.9.1.)",239,U+AC00×2;U+AC04×1;U+AC10×1;U+AC15×1;U+AC70×2;U+ACBD×1;U+ACE0×3;U+ACE8×1;U+AD00×1;U+AD50×1;U+AE30×4;U+B098×2;U+B110×1;U+B1E8×1;U+B284×1;U+B2E4×1;U+B2E8×3;U+B3D9×1;U+B4F1×5;U+B77C×1;U+B8CC×2;U+B8E8×1;U+B974×2;U+B9C9×2;U+B9CC×2;U+BAAC×2;U+BBF8×1;U+BBFC×3;U+BC0F×3;U+BC18×2;U+BC29×1;U+BCF5×2;U+BD80×6;U+BD84×1;U+BE44×3;U+C0B0×5;U+C0C1×1;U+C11D×4;U+C131×3;U+C18C×1;U+C218×4;U+C298×3;U+C2DC×1;U+C2DD×5;U+C2E0×7;U+C2EC×1;U+C548×1;U+C54C×1;U+C555×3;U+C561×2;U+C5B5×3;U+C5FC×1;U+C5FD×1;U+C624×1;U+C640×1;U+C6A9×2;U+C744×1;U+C751×2;U+C758×1;U+C774×6;U+C778×1;U+C77C×1;U+C790×7;U+C7A5×6;U+C804×3;U+C815×1;U+C81C×27;U+C870×3;U+C99D×2;U+C9C0×2;U+C9C1×2;U+C9C8×2;U+CC28×3;U+CC44×1;U+CCA0×1;U+CCB4×1;U+CD08×1;U+CDCC×1;U+CE58×2;U+CE7C×3;U+D0C0×4;U+D0C4×1;U+D150×1;U+D22C×4;U+D3D0×1;U+D3EC×2;U+D53C×2;U+D558×1;U+D55C×1;U+D568×2;U+D608×7;U+D638×3;U+D655×1;U+D658×8;U+D6A8×1;U+D761×1;U+FFFD×1
Sheet1,35,구분,[일반원칙] 항생제,7,U+BC18×1;U+C0DD×1;U+C6D0×1;U+C77C×1;U+C81C×1;U+CE59×1;U+D56D×1
Sheet1,35,세부인정기준 및 방법,"1. 전반적인 감염증에 사용토록 되어 있고, 실제 임상에서 항생제 선택 시에는 적응증별 선택보다 약제감수성 검사에 따라 선택하고 있으므로 환자의 병력 등을 참조하여 허가사항 범위 내에서 1차 약제부터 단계적으로 사용 해야 함. 2. 중증 감염증에는 경구 투약만으로 치료효과를 기대할 수 없는 경우 주사제와 병용하여 처방 투여 할 수 있음. (고시 제2013-127호, '13.9.1.)",138,U+AC00×1;U+AC10×3;U+AC80×1;U+ACBD×2;U+ACC4×1;U+ACE0×3;U+ACFC×1;U+AD6C×1;U+AE30×1;U+B0B4×1;U+B294×3;U+B2E4×1;U+B2E8×1;U+B300×1;U+B418×1;U+B4F1×1;U+B530×1;U+B77C×1;U+B825×1;U+B85C×3;U+B85D×1;U+B8CC×1;U+B97C×1;U+B9CC×1;U+BBC0×1;U+BC18×1;U+BC29×1;U+BC94×1;U+BCC4×1;U+BCD1×2;U+BCF4×1;U+BD80×1;U+C0AC×5;U+C0C1×1;U+C0DD×1;U+C11C×2;U+C120×3;U+C131×1;U+C218×3;U+C2DC×2;U+C2E4×1;U+C57C×1;U+C57D×3;U+C5B4×1;U+C5C6×1;U+C5D0×6;U+C5EC×3;U+C5FC×2;U+C640×1;U+C6A9×3;U+C6B0×1;U+C704×1;U+C73C×3;U+C744×1;U+C74C×1;U+C751×1;U+C758×1;U+C778×1;U+C784×1;U+C788×3;U+C790×1;U+C801×3;U+C804×1;U+C81C×6;U+C870×1;U+C8FC×1;U+C911×1;U+C99D×4;U+CC28×1;U+CC38×1;U+CC98×1;U+CE58×1;U+D0DD×3;U+D130×1;U+D1A0×1;U+D22C×2;U+D558×3;U+D560×2;U+D568×1;U+D56D×2;U+D574×1;U+D5C8×1;U+D638×1;U+D658×1;U+D6A8×1
